phrase,level
Gabriele,2
ya,2
fearing,2
molto,2
superficiale,2
Tartakovsky,2
freakish,3
horrific,1
Stop,2
Jar-Jar,2
Binks,3
three-ring,2
ratchets,3
doggie,3
winks,2
boho,2
Sensation,3
removed,2
Carr茅,2
burnt-out,0
galled,2
puddle,2
Daddy,2
anarchic,2
Gilmore,2
Waterboy,2
attractions,2
Conrad,2
nominated,2
Worthless,0
pseudo-rock-video,2
Christ,1
stuttering,2
proposes,2
22-year-old,2
girlfriend,2
18-year-old,2
mistress,2
plumbing,2
arrangements,2
aggrieved,2
no.,1
snail-like,1
decorating,2
amok,2
Releasing,2
Tedious,1
snagged,2
stormy,2
dark-as-pitch,1
therapeutic,2
zap,2
Bray,2
Savage,2
Garden,2
resume,2
calibre,2
hustlers,2
Aimed,2
flck,2
Exhibits,2
salacious,2
telenovela,2
passe,1
chopsocky,1
soul-stripping,1
hitman,2
Pulp,2
Fiction,3
Get,3
Shorty,2
inexpressible,3
Adobo,3
palate,2
Shining,3
naked,2
1980s,2
warm-milk,2
tartly,1
guest,2
doctorate,2
framing,2
wholesale,2
ineptitude,2
publicists,2
departs,2
demeanor,2
misuse,1
Morgan,2
Ashley,2
Set,2
1986,2
Harlem,2
twinkly-eyed,3
fire-breathing,3
somnambulant,2
outbursts,2
Deserving,3
backlash,2
blinding,1
fuddled,1
motives,2
McAdams,2
lower-wit,1
oeuvre,2
gays,2
keening,2
self-mutilating,1
sideshow,1
geeks,2
patched,2
Vice,2
unsuccessfully,1
fuse,2
adventues,2
Terri,2
dreaded,1
snake,2
Personally,2
inmates,1
calculations,2
post-September,2
tacky,2
reprehensible,1
manipulating,2
bestowing,2
unequivocally,3
glee,3
Thandie,2
Newton,2
Hepburn,2
icons,3
galore,2
wonderment,2
vagueness,2
exasperating,1
Humorless,1
glimmer,2
error,1
tiring,0
naught,2
bumper,2
Overly,2
bio-doc,2
limb,2
jargon,2
best-selling,3
self-help,2
neuroses,2
secondhand,2
tidal,3
Meandering,2
glacially,2
winged,2
assailants,2
Elie,2
co-wrote,2
subjugate,2
tear-jerking,3
dissecting,2
contours,2
dispel,2
counterculture,2
delinquent,2
paperbacks,2
Leather,3
Warriors,2
Switchblade,2
Sexpot,2
Nevertheless,2
not-at-all-good,0
Dolman,2
confines,2
bald,2
Norma,2
Rae,3
inhale,2
gutter,1
romancer,2
Staggers,1
madcap,2
complaining,1
clocks,2
Brainy,2
suffocation,1
disease-of-the-week,1
small-screen,2
island,2
brazenly,2
Reigen,2
self-defeatingly,2
decorous,3
Chalk,2
hubristic,2
under-inspired,0
Rosenthal,2
famed,3
reproduce,2
sleek,3
advert,2
exhibitionism,2
Depressingly,1
exhaustingly,1
masochistic,1
captive,2
Gellar,2
Spade,2
Citizen,2
Frankenstein-monster,2
Sidey,2
self-congratulation,2
subzero,1
jammies,2
video-viewing,2
pop-music,2
showers,2
wane,1
drizzle,2
offal,1
grossly,1
Kramer,2
liven,2
encyclopedia,2
shoplifts,1
farewell-to-innocence,2
Wanderers,2
Bronx,2
Tale,3
cribbing,2
tolerable,2
slog,1
well-trod,2
affability,2
Charade,2
spiffing,2
leftovers,3
self-styled,2
banged,2
60-second,2
bode,2
mined,2
middle-class,2
Arkansas,2
consists,2
truck-loving,2
peroxide,2
blond,2
honeys,2
worldly,2
supermarket,2
tabloids,2
unlaughable,1
tie-in,2
Lantern,2
lobotomy,1
scooped,2
specificity,2
4\/5ths,2
Franc,2
Shapiro,2
Goldman,2
Bolado,2
Shakesperean,2
Silberling,2
unbalanced,1
interludes,2
McTiernan,2
lighter,3
sober-minded,2
tap-dancing,2
rhino,2
government,2
Marine\/legal,2
subliminally,2
province,2
overpowered,2
vacuous,1
embody,2
nouvelle,2
futility,1
zeitgeist,2
crassness,2
matched,2
Adrift,2
Bentley,2
Hudson,2
stare,2
sniffle,2
Ledger,2
amusedly,3
impatiently,2
Linklater,1
whiff,2
vaunted,2
Screenwriter,2
Weil,2
overshadowed,1
consumerist,2
studiously,2
Chasing,2
summary,2
conceivable,3
perpetrated,2
Snoots,2
trotting,2
standbys,2
malarkey,1
ardently,2
gobbler,2
weaned,2
shlockmeister,1
alarming,1
Interminably,3
portent,2
discern,2
post-adolescent,2
Electra,2
Bogs,2
bad-boy,2
one-note,2
whirls,2
twirls,2
diminishing,2
stature,2
Oscar-winning,4
lowly,2
20-car,2
Q.,2
Archibald,2
pedestal,2
lifting,2
lectured,2
tech-geeks,2
telegraphs,2
convenience,2
movie-industry,2
inclusiveness,2
ragbag,1
trade,2
Punch-and-Judy,2
stubbornly,2
refused,3
traffics,2
encumbers,2
Short,2
graduated,3
Payoff,2
pyro-correctly,2
heart-pounding,3
flopped,0
souffl茅,2
volcano,2
overflowing,3
septic,1
tank,1
Cranky,1
Tyco,2
non-fan,2
soupy,2
distinction,2
frat-boy,2
bowser,3
well-timed,3
knockout,3
mutates,2
Weighted,2
misfiring,1
atrociously,1
indescribably,2
bra,2
fleetingly,2
dresses,2
discovered,2
indulged,2
Smug,1
ill-constructed,0
fatally,2
degenerating,1
pious,2
chefs,2
fussing,2
Creates,2
mythologizing,2
heroism,2
abject,1
dates,3
sugar-coated,2
trombone,2
honks,2
cheapen,1
8月10日,2
McDonald,2
activism,2
airhead,1
muddy,1
repulse,1
Watchable,3
sausage,2
terminal,2
cutes,3
gunfest,2
frightful,2
rife,2
miscalculations,2
deploys,2
guises,2
futuristic,2
cable-sports,2
bloodbath,1
Kathie,2
Gifford,2
unholy,1
crummy-looking,2
labelled,2
Curiously,2
vices,2
103-minute,2
copyof,1
plods,2
methodically,2
communicating,2
hothouse,2
teendom,2
longevity,2
Faces,2
1938,2
shoot-out,2
o.k.,2
slanted,2
s\/m,2
deadeningly,1
drawn-out,1
abyss,1
counterproductive,2
carousel,2
Colin,2
makings,2
internet,2
energies,2
Meatballs,2
bare-midriff,2
Well-meaning,2
everyman,2
disgusted,0
unshapely,1
enliven,2
wheezing,1
bohemian,2
inadequately,1
ransacks,1
archives,2
quick-buck,1
Coarse,2
trifling,1
opposites,2
Fran莽ois,2
Mich猫le,2
presume,3
trot,2
skimpy,1
hang-ups,2
fresher,2
Obvious,2
burlesque,2
releasing,3
brainless,0
flibbertigibbet,2
codes,2
Potty-mouthed,1
schizo,1
favorites,2
proverbial,2
everlasting,4
conundrum,2
Rather,2
underventilated,2
p猫re-fils,2
ill-equipped,1
interior,2
clips,2
dwell,2
engorged,2
trance-noir,2
trumped-up,2
Imogen,2
Kimmel,2
settings,2
motionless,2
Paymer,2
drained,2
legion,2
foo,2
yung,2
lazily,1
glumly,2
idol,3
circular,2
masochism,1
evaded,1
Holland,2
peter,2
burgeoning,2
skateboarder,2
BMX,2
rider,2
Mat,2
Turks,2
angling,2
ball,2
pseudo-philosophic,1
Braveheart,2
Dreary,1
Bledel,3
pre-teen,2
Cardellini,2
Snacks,2
grandiloquent,3
unremittingly,2
sturdiest,2
cheapened,1
Pimental,2
feminized,2
turkey,2
stomach-churning,1
cracking,2
heels,2
spreads,2
regimented,2
selecting,2
charitable,3
bullet,2
Handled,2
correctly,3
threads,2
morose,2
pregnancy,2
Ask,2
handy,2
Certain,2
Elaborate,3
assaultive,1
gunfight,1
clinically,2
slim,2
alterations,2
dots,2
spelled,2
mourning,2
spiritualism,2
Sunk,1
indulgence,1
scene-chewing,1
teeth-gnashing,1
actorliness,2
marginally,2
doubtful,2
spill,2
projector,2
operational,2
mechanics,2
encomia,2
teen-sleaze,1
fogging,2
triangles,2
Shum,2
UHF,2
straight-to-video,1
bigger-name,2
lackadaisical,1
tier,2
boiling,2
simmer,2
Mandel,2
yawn-provoking,1
farm,2
Seriously,2
Onion,2
fertile,3
slash-fest,1
Problem,2
cheerfully,3
88,2
exhaustion,2
detention,1
Dodgy,1
mounted,2
exasperatingly,1
well-behaved,2
ticks,2
accountant,2
concentrating,2
hostile,1
welt,2
Johnny,2
Knoxville,2
riot-control,2
projectile,2
intermittent,2
gutless,1
Laurice,2
Guillen,2
dangers,1
ouija,2
boards,2
dispense,2
merchandised-to-the-max,1
recruiting,2
playlist,2
costuming,2
Irwins,2
death-defying,2
shear,2
baaaaaaaaad,0
Internet,3
Privates,2
lemon,2
Mormon,2
Singles,2
Ward,2
pose,2
85,2
semi-amusing,2
lyrics,2
Tonight,2
transparently,3
Scoob,3
Shag,2
skit-com,2
deposited,2
Johnnie,2
Wai,2
Ka,2
Fai,2
copout,1
Cows,2
Jon,2
Purdy,3
ambitions,2
telanovela,2
Maik,2
firebrand,2
envious,2
hijacks,2
sales,2
Unspeakable,1
toss-up,3
presiding,2
groupie\/scholar,2
broadside,2
Randolph,3
criticizes,2
watered-down,1
eye-catching,4
Dan,2
Shawn,2
Oversexed,1
forty,2
Fame,2
dire,2
good-for-you,3
Seldhal,2
recesses,2
unearth,2
quaking,2
observer,2
defensive,2
life-altering,3
sparks,2
undergrad,2
leniency,2
shaky,1
'53,2
Romero,2
zombie,2
completists,2
Spreads,2
commune,2
arrogant,1
unimaginatively,0
foul-mouthed,1
locale,2
Yo,2
Lives,2
Electric,4
Boogaloo,2
twenty-some,2
98,3
Hotel,2
starving,2
artistes,3
Aspires,2
cracked,2
Buckaroo,3
Banzai,2
Fairlane,2
Real-life,2
strongman,2
Appropriately,3
ignites,3
leash,2
polite,2
Dante,2
styled,2
Gremlins,2
cannon,2
cream,2
brash,2
imperious,2
Katzenberg,3
Prince,2
Egypt,2
1998,2
prologue,2
zealously,2
spreading,3
Puritanical,2
Seas,2
islanders,2
relish,2
concepts,2
dreaming,2
afterschool,2
groggy,1
Yuen,2
Forgettable,1
last-place,2
teams,2
doting,2
Cruel,1
degrades,2
racy,1
losses,2
retitle,2
Direct-to-Video,1
sweating,2
contract,2
seizing,2
haplessness,2
tics,1
debatable,2
togetherness,2
inter-family,2
Katherine,2
mom,2
scented,2
preliminary,2
piecing,2
electronic,2
lags,2
lurches,2
not-very-funny,1
dramatics,2
Lola,2
built-in,2
drying,2
unconcerned,1
ingest,2
self-sacrifice,2
bulk,2
Tennessee,2
Oprah,2
verbally,2
flatfooted,1
made-for-TV,1
nowheresville,1
assigned,2
dues,2
unread,2
grosses,1
Yvan,2
writes,2
Hardwood,2
stereotyped,2
undermine,2
disservice,1
nadir,1
thriller\/horror,2
stultifying,1
tryingly,2
sleep-inducing,1
contemptible,1
imitator,2
SNL,2
8-year-old,2
characterizes,2
hardass,2
unhidden,2
bust,1
blondes,2
Initial,2
inexorably,2
Ayala,2
staid,1
Dismally,1
tacked,2
hears,2
Shearer,2
split-screen,2
pompous,0
Wittgenstein,2
Kirkegaard,3
blends,2
titillating,4
75,2
Columbia,2
Pictures,3
remade,2
diapers,2
1987,3
sillier,3
voyeur,2
Job,2
inexcusable,0
worship,2
Barlow,1
assign,2
Check,2
decoder,2
mortarboards,2
Hunting,2
predisposed,2
undoing,2
over-blown,1
scar,2
classroom,2
capricious,2
crafting,3
auto-critique,1
clumsiness,1
censure,2
hurts,1
paunchy,2
midsection,2
undramatic,1
mail,2
10-year,2
delay,2
beyond-lame,1
Teddy,2
Picnic,2
debuts,2
esteemed,4
writer-actor,2
rapes,2
pillages,2
incinerates,2
suspecting,2
day-to-day,2
L.A.,2
show-biz,2
subcultures,2
Amish,2
soldiers,2
uninventive,1
exalted,3
referred,2
aspire,2
every-joke-has,2
been-told-a,2
thousand-times,2
Always,2
Asquith,2
acclaimed,3
outrageously,2
parachutes,2
unstoppable,3
based-on-truth,2
persuades,2
nauseating,0
underutilized,2
caused,3
Jimmy,2
monologues,2
sacrificed,2
fizzle,1
mingles,2
snobbery,1
middle-America,2
diversions,2
month,3
guilt-suffused,2
anti-erotic,2
bonding,2
bad-movie,0
laborious,1
tightened,2
blood-soaked,2
murderous,1
Nixon,2
agitator,2
aristocrat,2
finery,3
deflated,1
doe-eyed,2
pre-9,2
cross-country,2
Homeric,2
schedule,2
thrown-together,1
summer-camp,2
underrehearsed,1
arbitrarily,2
narcissists,2
compete,2
affections,2
credulity,2
let-down,1
reportedly,2
Rocawear,2
prince,2
spiteful,1
salvaged,2
66,2
straight-faced,2
castrated,1
Highlander,3
Lolita,2
ugly-looking,2
swaggers,2
deep-sixed,2
compulsion,2
catalog,2
fluids,2
devise,2
clone-gag,1
capped,2
stiletto-stomps,2
figuring,2
so-bad-they,0
Weiss,2
Speck,2
20th-century,2
footnotes,2
fourth-rate,1
disagreeable,1
drill,2
derailed,2
sweaty,2
coat,2
unseen,2
resides,2
Tornatore,2
critiquing,2
faltering,1
half-step,1
criticizing,2
commiserating,2
well-thought,3
"10,000",3
pint-sized,2
pooper-scoopers,1
terrified,2
irreverent,2
scotches,2
茅lan,2
travelogue,2
slopped,1
fad,1
vanished,2
Orwell,2
stud,2
knockabout,3
affectation,3
37-minute,2
Snowman,2
perspicacious,2
duplicate,2
Bela,2
Lugosi,2
now-cliched,2
pledge,2
allegiance,2
Lacey,2
riddle,2
enigma,2
pantomimesque,2
sterotypes,1
disintegrates,1
Elizabethans,2
tactics,2
Ado,2
amicable,3
conceived,2
radio,2
voice-overs,2
Perry,2
Nor,2
anti-Harry,2
Gryffindor,2
scarf,2
Memorable,3
renders,2
ritual,2
maintenance,2
celibacy,2
not-too-distant,2
analgesic,2
overstimulated,1
marking,2
nymphette,2
salt-of-the-earth,2
mommy,2
Minnie,2
Slim,2
incognito,2
wig,2
facade,2
movie-biz,1
uncreative,1
scorchingly,2
life-at-arm,2
irritatingly,1
spirals,2
thuds,1
ruffle,2
odour,2
expiry,2
scant,1
wreaked,0
Ryder,2
patronising,1
reverence,2
Bratt,2
MapQuest,2
emailed,2
point-to-point,2
driving,2
SAT,2
120,2
Trey,2
molestation,1
tentative,2
unmotivated,1
inconclusive,1
veering,2
24-and-unders,2
generational,2
alternating,2
sloppiness,1
ooze,2
140,2
softens,2
Ah-nuld,2
gathering,2
MGM,2
moviemaker,2
half-naked,2
whopping,2
shootouts,2
Hilarious,3
stymied,2
splatter,1
mind-numbing,1
streets,2
80-minute,2
Behan,2
admiration,3
fetching,3
densest,2
distillation,2
recovers,2
too-frosty,1
Paltrow,2
authenticate,3
AMC,2
Ivy,2
marquee,2
unschooled,1
800,2
highlights,2
lord,2
messianic,2
Spacey,2
71,2
Cliffhanger,3
resources,2
schticky,1
stolid,2
truest,2
fil,2
niftiest,3
alchemical,2
transmogrification,2
Austen,2
Hollywood-ized,2
Kieslowski,2
pessimism,1
contradicts,2
aspired,3
glacial,2
pre-credit,2
ensues,2
blood-splattering,2
mass,2
drug-induced,2
evacuations,2
none-too-funny,1
distinctions,2
freshman,3
slump,1
Allegiance,2
vexing,2
handicap,2
Kazan,2
Reversal,2
Fortune,2
professor,2
Kunis,2
Pauly,2
Shore,2
scientist,2
Replacing,2
tracking,2
handheld,3
video-cam,2
faux-urban,1
hotter-two-years-ago,2
R&B,2
sedate,1
choke,1
yank,3
Girlfriends,2
wives,2
babies,2
kiss,2
infants,2
hippopotamus,2
ballerina,2
Sendak,2
wishy-washy,1
drung,2
decisions,2
unsatisfactorily,2
Bang,2
Zoom,2
Lurid,1
lucid,2
brainy,2
Mrs.,2
preciousness,3
42,2
fringe,2
theorist,2
Tyson,2
virulent,2
foul-natured,1
pics,2
quashed,2
obscenity,1
Breitbart,2
depressingly,2
retrograde,2
post-feminist,2
P.C.,2
portraits,2
Petrovich,2
comeuppance,2
Battle,2
Bots,2
fleeing,2
Broder,2
off-handed,1
wade,2
quick-cuts,2
wide-angle,2
Satan,2
R&D,2
24\/7,2
splendid-looking,4
pig,1
flails,1
limply,1
pallid,1
Ballesta,2
Galan,2
Achero,2
Manas,2
schematic,2
Done,2
virtuosity,3
Naqoyqatsi,2
harmed,1
insulted,1
fluidity,2
tits,3
Um,2
Strident,2
message-movie,2
marshaled,2
zest,2
trusting,3
crematorium,1
chimney,2
stacks,2
undermined,2
position,2
undeterminable,1
theatrically,2
Ninety,2
Helms,2
anti-,1
whine,2
bellyaching,2
Hopelessly,1
bromides,2
slogans,2
preachy-keen,3
tub-thumpingly,3
chump,2
suavity,3
demographics,2
unaware,1
boats,2
tracks,2
thumpingly,3
hyperbolic,2
baloney,1
biz,2
Spalding,2
Gray,2
SLC,2
command,2
Mitch,2
McCrudden,2
Adroit,3
galvanize,2
Campion,2
Blandly,1
Went,2
Movies,2
Ago,3
police-procedural,2
u-boat,2
self-knowledge,2
testosterone-charged,2
wizardry,2
grocery,2
lists,2
situates,2
Eagle,2
carpets,2
solving,2
solution,3
re-create,2
Jules,2
Verne,2
"20,000",2
Leagues,2
Pal,2
prowess,2
opulent,3
lushness,3
painless,3
time-killer,2
ancillary,2
products,2
wazoo,2
property,2
Disappointing,1
closed,3
gallery,2
revolting,1
stuffy,2
give-me-an-Oscar,3
plastic,2
knickknacks,2
neighbor,2
garage,2
sale,2
screwy,2
calculus,2
M.I.T.,2
equations,2
long-winded,1
replacing,2
Besotted,2
misbegotten,2
low-brow,1
sub-music,2
self-possessed,2
70-year-old,2
crank,2
meter,2
injustices,2
world-at-large,2
unsophisticated,1
semi-throwback,2
reminiscence,2
soberly,2
reported,2
incidents,3
substituting,3
Romeo,2
Juliet\/West,2
Theological,3
tongues,2
invulnerable,2
playoff,2
contemplates,2
heartland,2
Professional,3
dabbles,2
dreaminess,3
lull,2
Forages,2
temperamental,1
decrepit,1
freaks,1
reprieve,2
whining,2
flag,2
W.,2
Bush,2
laugh-free,2
lecture,2
beer-soaked,2
natured,3
adhere,2
boorish,1
I-heard-a-joke,2
at-a-frat-party,2
worried,2
gimmicks,1
coordinated,3
battlefield,2
crummy,1
wannabe-hip,1
refers,2
incessantly,1
so-five-minutes-ago,2
Hanna-Barbera,2
Exploring,3
Kerrigan,2
platinum-blonde,2
markers,2
Press,2
delete,2
comparatively,2
splashing,2
muck,1
Lecter,2
moldy-oldie,2
not-nearly,1
as-nasty,2
as-it,2
thinks-it-is,2
implied,2
Pok茅mon,2
locusts,2
horde,2
challenge,2
Testament,2
centuries,2
starter,2
under-7,2
rainy,2
talking-animal,2
Allied,2
undercover,2
Frankenstein-like,2
shoot-em-ups,2
outnumber,2
three-to-one,2
Mushes,2
college-friends,2
operas,2
starry,2
trek,2
plex,2
ticket-buyers,2
ennui-hobbled,1
daft,1
understandable,3
vivacious,3
powerhouse,3
chatter,2
parrots,2
reworks,3
smashing,2
neglects,1
Routine,1
modeled,2
ignoring,2
Greatest,4
Musicians,2
lugubrious,2
Hjejle,2
hands-off,2
gobble,2
Dolby,2
Digital,3
stereo,2
outshined,1
LL,2
frazzled,2
wackiness,3
frayed,2
lacked,1
Festers,2
dungpile,2
monkeys,2
flinging,2
eroded,2
curve,2
negated,2
half-an-hour,2
furious,1
drops,2
pump,2
overworked,1
implications,2
credulous,3
subordinate,2
expectant,2
adoring,2
wide-smiling,3
reception,2
burning,2
blasting,2
stabbing,2
fundamentals,2
granted,2
mishandled,1
Armenian,2
genocide,1
patchwork,2
Begley,2
overshadows,2
unpaid,1
intern,2
typed,2
Univac-like,2
4W,2
negatives,1
outweigh,2
positives,3
Marinated,2
Memories,2
faded,2
skipped,2
jangle,2
contender,2
stroked,2
coloured,2
uni-dimensional,1
eyeballs,3
evaporates,2
crypt,3
mist,2
IS,2
divorce,2
earthly,3
stoop,2
indulges,2
Shame,1
Vicente,2
Aranda,2
rampant,2
adultery,0
Violent,2
thrilled,3
extreme-sports,2
self-empowering,2
big-wave,2
Retard,1
FearDotCom,2
Clive,2
Barker,2
badder,1
snapping,2
bottom-of-the-bill,0
Chicken,2
Hollywood-itis,2
scratch,2
psychotic,1
all-too-human,2
X-Files,2
Whiffle-Ball,2
preach,2
exclusively,2
Colosseum,2
wised-up,2
revenge-of-the-nerds,2
dredge,1
Smackdown,2
better-focused,3
goth-vampire,2
woe-is-me,1
Aldrich,2
swipe,2
recompense,2
repetitious,1
impacts,3
bisexual,2
self-pitying,1
simpering,2
ramble,1
mock,2
power-lunchers,3
Competently,3
eclair,2
Disturbing,1
Disgusting,2
eternally,2
devoted,2
Feel,2
self-serious,2
Kidnapper,2
careless,1
Swims,2
undergo,2
Sha-Na-Na,2
Spy-vs,2
upside,2
unpleasantness,2
Labor,2
weekend,2
upload,2
imitating,2
accentuating,3
muting,1
repeating,3
lax,1
meander,2
tries-so-hard-to-be-cool,1
sunset,2
Aptly,3
costumed,2
preposterously,1
gang-member,2
standard-issue,2
spat,2
Gaping,2
crush,2
Talkiness,1
tinny,2
self-righteousness,1
food-spittingly,3
Charly,2
imitative,1
innumerable,2
derisions,2
Chen,2
Kaige,2
triviality,2
moral-condundrum,2
simulation,2
Auschwitz,1
II-Birkenau,2
Property,2
revisionism,2
overburdened,2
Ensemble,2
rag-tag,2
puppets,2
Clumsy,1
warriors,2
waif,2
smear,1
lip-gloss,2
virulently,2
discloses,2
minor-league,1
Belongs,2
too-hot-for-TV,2
direct-to-video\/DVD,1
one-star,0
community-college,2
advertisement,2
spin-off,2
opportunism,2
Ismail,2
multitude,3
yahoo-ing,2
monsterous,2
enthusiasms,2
Enchanted,4
low-life,1
liberally,2
near-impossible,2
Lin,2
Chung,2
impetus,2
even-handedness,2
rigged,2
zoning,2
ordinances,2
Smokers,2
Far-fetched,1
mumbo,2
redemptive,3
Soulless,0
crapulence,1
reparations,2
Kjell,2
Bjarne,2
na茂f,2
Mariah,2
Carey,2
Wisegirls,2
silences,1
knitting,2
needles,2
Zaidan,2
zeroes,2
paycheck,2
Spectators,2
open-mouthed,2
Morris,2
focusing,2
eccentricity,2
oddballs,1
SOOOOO,2
Pair,2
structuring,2
spied,2
cookie-cutter,2
Entertains,3
scrape,2
cracker,2
Bruin,2
Thou,2
liveliness,3
ear-pleasing,3
knockoff,1
malleable,2
far-flung,1
chronically,1
overachieving,1
hyphenate,2
conflicting,1
larded,1
sands,2
ho-hum,2
Swiftly,3
rough-hewn,2
Andie,2
histrionic,1
eludes,2
witch,2
affinity,2
fathom,1
Applegate,2
Posey,3
suspenser,2
discouraging,1
kung,2
three-minute,2
Absolutely,3
Eckstraordinarily,3
Severely,2
manager,2
dwells,3
crossing-over,3
lighten,2
trivializes,2
devaluation,2
Veers,2
pro-Serb,2
flog,2
obligation,2
Final,2
ransacked,2
poetically,3
Further,3
sense-spinning,3
one-trick,2
pony,2
softheaded,2
metaphysical,3
claptrap,2
trudge,1
rode,2
Zipper,2
extra-large,2
anxious,2
full-frontal,2
endorsement,2
abhors,2
shriveled,2
Debut,2
Tell,2
Broca,2
antique,2
footing,2
Purports,3
actioners,2
schmucks,1
disrespected,1
Humor,2
Skillful,3
blood-drenched,2
Norrington-directed,2
S.,2
sporting,2
hole-ridden,1
shares,2
loose-jointed,2
pact,2
negative,1
pretend,2
orchestrating,3
renting,3
discretion,2
Geddes,2
Grisham,2
Kincaid,2
sepia-tinted,2
moaning,2
Celebrity,2
Borscht,1
Belt,2
schtick,2
LDS,2
Church,2
armchair,2
tourists,2
Hanukkah,3
fried,2
Manipulative,1
period-piece,2
blarney,2
descriptions,2
besotted,2
traps,2
ransom,2
justifying,2
activities,2
prisoners,2
valentine,3
top-heavy,1
blazing,3
cheatfully,1
bloodsucker,2
drunk,2
sober,2
distressing,1
contrasts,2
broadly,2
robotically,1
italicized,2
truth-in-advertising,2
hounds,2
hustling,2
Characterisation,2
Venezuelans,2
muy,2
loco,2
Truckzilla,2
cryin,2
mishandle,2
physician,2
milquetoast,1
feel-bad,1
items,2
winking,2
Put,2
Sling,2
abiding,2
hallucinogenic,2
acres,2
haute,1
couture,2
Kate,2
Janine,2
all-woman,3
puzzled,2
pressure,2
cooker,2
horrified,1
ill-considered,1
cellophane-pop,2
Ladies,2
Gentlemen,3
Fabulous,4
Stains,1
agile,3
Rodan,2
league,2
Uncertainty,2
Principle,2
discount,2
Juliet,2
Stevenon,2
Pamela,2
roller,2
coaster,2
startled,2
dozing,2
re-working,2
shouting,2
chore,1
definitions,2
waster,2
hurried,2
1959,2
Godzilla,2
commenting,2
made-for-home-video,2
Altar,2
Tango,2
electrocute,2
dismember,1
avert,2
yeah,3
well-defined,3
torments,1
operatic,3
freight,2
online,2
laptops,2
plans,2
Worse,1
amassed,2
A.S.,2
head-on,2
trading,2
Alternates,2
introspection,2
benevolent,2
Nice,2
democracy,2
blushing,2
gushing,3
squirts,2
best-sustained,3
Stupid,0
Yep,2
book-on-tape,1
Kid,2
Stays,2
Picture,2
abridged,2
Brothers-style,2
down-and-dirty,1
laugher,2
giants,2
frightfest,3
italicizes,2
vainglorious,2
Porky,2
Edition,2
teen-speak,2
gibberish,1
Cliff,2
Notes,2
busts,2
comfy,3
symptom,2
loser,1
Spiderman,2
ROCKS,3
domineering,2
Boisterous,3
Compellingly,3
Troubling,1
near-masterpiece,4
Polished,3
well-structured,4
Psychologically,2
Fun,3
hardest,3
Fifty,2
One-of-a-kind,4
Lightweight,1
Feral,2
Argentinian,2
Reassuring,3
uplifter,3
Lavishly,2
exhilaratingly,3
Touch茅,2
masala,2
Refreshing,3
Featherweight,2
Debate,2
Genuinely,2
Neatly,3
Intimate,2
Exciting,3
Infidelity,1
well-edited,3
standout,4
Audacious-impossible,1
freak-out,2
Moving,3
Harmless,3
Good-naturedly,3
cornball,2
true-blue,3
Rewarding,3
Sleek,3
Fantastic,4
peerlessly,3
Delirious,2
spy-thriller,2
Idiotic,1
niblet,2
Poetic,3
Formuliac,1
untidily,1
Quietly,2
occasion,1
mind-bender,2
hypnotically,2
Calculated,2
Truly,3
disposible,1
By-the-numbers,2
Aan,2
snoozer,0
Execrable,0
Amazingly,3
Banal,1
Crikey,1
Brisk,2
sensationalize,2
bibbidy-bobbidi-bland,0
one-sidedness,1
thinly-conceived,1
So-so,2
Punitively,2
affirmational,2
Decent,3
Thin,1
stuporously,2
Well-meant,3
Odd,2
Pompous,1
garbled,2
Utter,2
conceited,1
pap,2
Shrewd,1
Sluggish,1
tonally,2
non-mystery,2
Woefully,1
Warmed-over,2
hash,1
Aggravating,1
under-rehearsed,1
Laughably,3
